sales_id,client_id,product_id,crop_id,month,profit,cost,sales,volume,source,presentation,year
15766,18,7,1,0,1964,1090,3054,20,Ventas 2022,1X20,2022
15767,18,7,1,0,14270,10543,24813,108,Ventas 2022,48X250,2022
15768,18,9,1,0,15810,16926,32736,24,Ventas 2022,48X250,2022
15769,18,9,1,0,8223,16313,24536,20,Ventas 2022,70X50,2022
15770,18,14,1,0,2707,3213,5920,60,Ventas 2022,12X1,2022
15771,18,15,1,0,1160,974,2134,24,Ventas 2022,12X1,2022
15772,18,16,1,0,493,484,977,12,Ventas 2022,12X1,2022
15773,18,17,1,0,30332,46492,76824,792,Ventas 2022,12X1,2022
15774,18,17,1,0,7196,12028,19224,240,Ventas 2022,4X5,2022
15775,18,18,1,0,1008,904,1912,24,Ventas 2022,12X1,2022
15776,19,1,1,0,298192,66208,364400,960,Ventas 2022,12X1,2022
15777,19,1,1,0,19534,5226,24760,60,Ventas 2022,48X250,2022
15778,19,1,1,0,60043,12197,72240,200,Ventas 2022,4X5,2022
15779,19,2,1,0,54699,24461,79160,480,Ventas 2022,12X1,2022
15780,19,2,1,0,64179,20820,84999,580,Ventas 2022,4X5,2022
15781,19,3,1,0,78410,106990,185400,1800,Ventas 2022,12X1,2022
15782,19,3,1,0,74158,80042,154200,2000,Ventas 2022,1X20,2022
15783,19,3,1,0,57033,80727,137760,1600,Ventas 2022,4X5,2022
15784,19,4,1,0,3528,3504,7032,36,Ventas 2022,48X250,2022
15785,19,5,1,0,40592,25958,66550,600,Ventas 2022,12X1,2022
15786,19,6,1,0,6780,8040,14820,200,Ventas 2022,1X20,2022
15787,19,13,1,0,34743,50217,84960,720,Ventas 2022,12X1,2022
15788,19,15,1,0,11601,9739,21340,240,Ventas 2022,12X1,2022
15789,19,15,1,0,24539,13261,37800,600,Ventas 2022,1X20,2022
15790,19,17,1,0,5343,10299,15642,220,Ventas 2022,1X20,2022
15791,20,1,1,0,117194,29794,146988,432,Ventas 2022,12X1,2022
15792,20,4,1,0,50139,57892,108031,732,Ventas 2022,12X1,2022
15793,20,7,1,0,25104,17656,42760,240,Ventas 2022,12X1,2022
15794,20,7,1,0,42490,23972,66462,440,Ventas 2022,1X20,2022
15795,20,9,1,0,14505,28116,42621,36,Ventas 2022,12X1,2022
15796,20,11,1,0,245676,141442,387118,7995,Ventas 2022,1X15,2022
15797,21,2,1,0,127943,21397,149340,1000,Ventas 2022,1X1000,2022
15798,21,8,1,0,339152,12298,351450,1000,Ventas 2022,1X1000,2022
15799,21,23,1,0,45582,49899,95481,1000,Ventas 2022,1X1000,2022
15800,21,23,9,0,41024,44909,85933,900,Ventas 2022,1X1000,2022
15801,21,23,26,0,4558,4990,9548,100,Ventas 2022,1X1000,2022
15802,25,1,1,0,65691,12414,78105,180,Ventas 2022,12X1,2022
15803,25,1,1,0,9133,2091,11224,24,Ventas 2022,48X250,2022
15804,25,2,1,0,32429,12231,44660,240,Ventas 2022,12X1,2022
15805,25,4,1,0,3741,2847,6588,36,Ventas 2022,12X1,2022
15806,25,6,1,0,8250,8040,16290,200,Ventas 2022,1X20,2022
15807,25,9,1,0,20662,16926,37588,24,Ventas 2022,48X250,2022
15808,27,1,1,0,13843,2439,16282,40,Ventas 2022,4X5,2022
15809,27,2,1,0,12815,3590,16405,100,Ventas 2022,4X5,2022
15810,27,14,1,0,4606,3429,8035,100,Ventas 2022,1X20,2022
15811,29,1,1,0,161613,37242,198855,540,Ventas 2022,12X1,2022
15812,29,1,1,0,29325,4870,34195,100,Ventas 2022,1X20,2022
15813,29,2,1,0,65424,30576,96000,600,Ventas 2022,12X1,2022
15814,29,2,1,0,33915,8885,42800,320,Ventas 2022,1X20,2022
15815,35,1,1,0,140335,20690,161025,300,Ventas 2022,12X1,2022
15816,37,1,2,0,63420,9876,73297,120,Ventas 2022,12X1,2022
15817,37,1,2,0,1076520,122620,1199140,2000,Ventas 2022,4X5,2022
15818,37,2,2,0,365742,161889,527631,2784,Ventas 2022,12X1,2022
15819,37,2,2,0,15506,2306,17811,60,Ventas 2022,4X5,2022
15820,37,4,2,0,44535,9877,54412,204,Ventas 2022,12X1,2022
15821,37,12,2,0,5201,3832,9033,72,Ventas 2022,12X1,2022
15822,37,5,17,0,-179411,-84059,-263469,-1800,Ventas 2022,12X1,2022
15823,42,1,1,0,154908,24352,179260,500,Ventas 2022,1X20,2022
15824,42,2,1,0,79020,22212,101232,800,Ventas 2022,1X20,2022
15825,42,3,1,0,121890,160485,282375,2700,Ventas 2022,12X1,2022
15826,42,9,1,0,65855,67705,133560,96,Ventas 2022,48X250,2022
15827,46,12,2,0,37078,26826,63904,504,Ventas 2022,12X1,2022
15828,50,19,2,0,22795,2892,25687,50,Ventas 2022,4X5,2022
15829,50,14,15,0,26390,4553,30942,100,Ventas 2022,4X5,2022
15830,50,19,15,0,22795,2892,25687,50,Ventas 2022,4X5,2022
15831,52,2,2,0,204747,44906,249653,1200,Ventas 2022,4X5,2022
15832,1,1,2,1,495421,90104,585525,1850,Ventas 2022,1X20,2022
15833,1,4,2,1,68673,55487,124160,1280,Ventas 2022,1X20,2022
15834,1,5,2,1,204045,88239,292284,4236,Ventas 2022,1X20,2022
15835,1,6,2,1,14917,26531,41448,660,Ventas 2022,1X20,2022
15836,1,13,2,1,10934,28324,39258,540,Ventas 2022,1X20,2022
15837,1,17,2,1,857,9363,10220,200,Ventas 2022,1X20,2022
15838,1,18,2,1,34728,18172,52900,1000,Ventas 2022,1X20,2022
15839,1,1,3,1,80995,-14069,66926,-204,Ventas 2022,12X1,2022
15840,1,1,4,1,115048,30621,145669,444,Ventas 2022,12X1,2022
15841,1,2,4,1,20371,7179,27550,200,Ventas 2022,4X5,2022
15842,1,1,14,1,145553,34151,179704,560,Ventas 2022,4X5,2022
15843,1,1,16,1,247711,45052,292763,925,Ventas 2022,1X20,2022
15844,1,5,16,1,92100,39828,131928,1912,Ventas 2022,1X20,2022
15845,1,10,16,1,52775,72987,125762,1820,Ventas 2022,10X1,2022
15846,1,1,25,1,247711,45052,292763,925,Ventas 2022,1X20,2022
15847,1,5,25,1,92100,39828,131928,1912,Ventas 2022,1X20,2022
15848,1,10,25,1,52775,72987,125762,1820,Ventas 2022,10X1,2022
15849,2,1,6,1,528960,124140,653100,1800,Ventas 2022,12X1,2022
15850,2,1,6,1,181527,29223,210750,600,Ventas 2022,1X20,2022
15851,2,2,6,1,179978,41647,221625,1500,Ventas 2022,1X20,2022
15852,2,2,6,1,6380,4600,10980,60,Ventas 2022,48X250,2022
15853,2,3,6,1,35815,60545,96360,1200,Ventas 2022,4X5,2022
15854,2,4,6,1,221478,218282,439760,2760,Ventas 2022,12X1,2022
15855,2,4,6,1,10282,11678,21960,120,Ventas 2022,48X250,2022
15856,2,4,6,1,53920,37370,91290,600,Ventas 2022,4X5,2022
15857,2,6,6,1,2314,6536,8850,120,Ventas 2022,12X1,2022
15858,2,6,6,1,17521,24119,41640,600,Ventas 2022,1X20,2022
15859,2,7,6,1,85905,61795,147700,840,Ventas 2022,12X1,2022
15860,2,7,6,1,43907,21793,65700,400,Ventas 2022,1X20,2022
15861,2,9,6,1,13909,42316,56225,60,Ventas 2022,48X250,2022
15862,2,10,6,1,43480,44978,88458,1012,Ventas 2022,22X1,2022
15863,2,11,6,1,13719,6369,20088,360,Ventas 2022,1X15,2022
15864,2,13,6,1,12786,64445,77231,924,Ventas 2022,12X1,2022
15865,2,13,6,1,22358,41962,64320,800,Ventas 2022,1X20,2022
15866,2,14,6,1,1648,4498,6146,84,Ventas 2022,12X1,2022
15867,2,15,6,1,11942,14608,26550,360,Ventas 2022,12X1,2022
15868,2,17,6,1,3194,194422,197616,3312,Ventas 2022,12X1,2022
15869,2,17,6,1,5751,28089,33840,600,Ventas 2022,1X20,2022
15870,2,17,6,1,2913,20047,22960,400,Ventas 2022,4X5,2022
15871,2,2,9,1,130047,61153,191200,1200,Ventas 2022,12X1,2022
15872,2,3,9,1,62433,178317,240750,3000,Ventas 2022,12X1,2022
15873,2,3,9,1,100462,112058,212520,2800,Ventas 2022,1X20,2022
15874,2,4,9,1,141318,144282,285600,2400,Ventas 2022,12X1,2022
15875,2,4,9,1,43958,29917,73875,500,Ventas 2022,1X20,2022
15876,2,5,9,1,64180,62300,126480,1440,Ventas 2022,12X1,2022
15877,2,5,9,1,22168,8332,30500,400,Ventas 2022,1X20,2022
15878,2,13,9,1,58951,297114,356065,4260,Ventas 2022,12X1,2022
15879,2,13,9,1,3972,12288,16260,200,Ventas 2022,4X5,2022
15880,2,16,9,1,3044,4836,7880,120,Ventas 2022,12X1,2022
15881,2,1,15,1,35927,10453,46380,120,Ventas 2022,48X250,2022
15882,2,2,15,1,78028,36692,114720,720,Ventas 2022,12X1,2022
15883,2,2,15,1,23997,5553,29550,200,Ventas 2022,1X20,2022
15884,2,15,15,1,17912,21913,39825,540,Ventas 2022,12X1,2022
15885,2,17,15,1,6263,43101,49364,860,Ventas 2022,4X5,2022
15886,3,7,2,1,140577,81723,222300,1500,Ventas 2022,1X20,2022
15887,3,1,3,1,264299,70346,334645,1020,Ventas 2022,12X1,2022
15888,3,1,3,1,103966,24394,128360,400,Ventas 2022,4X5,2022
15889,3,4,3,1,22055,17950,40005,300,Ventas 2022,1X20,2022
15890,3,4,3,1,15093,12457,27550,200,Ventas 2022,4X5,2022
15891,3,5,3,1,48169,20831,69000,1000,Ventas 2022,1X20,2022
15892,3,5,3,1,35150,23570,58720,800,Ventas 2022,4X5,2022
15893,3,7,3,1,117147,68103,185250,1250,Ventas 2022,1X20,2022
15894,3,7,3,1,38171,22869,61040,400,Ventas 2022,4X5,2022
15895,3,13,3,1,3703,41847,45550,600,Ventas 2022,12X1,2022
15896,3,13,3,1,3419,17203,20622,280,Ventas 2022,4X5,2022
15897,3,14,3,1,8069,32131,40200,600,Ventas 2022,12X1,2022
15898,3,15,3,1,40699,22101,62800,1000,Ventas 2022,1X20,2022
15899,3,1,4,1,310940,82760,393700,1200,Ventas 2022,12X1,2022
15900,3,1,4,1,535590,97410,633000,2000,Ventas 2022,1X20,2022
15901,3,3,4,1,14646,64194,78840,1080,Ventas 2022,12X1,2022
15902,3,4,4,1,55296,66434,121730,840,Ventas 2022,12X1,2022
15903,3,4,4,1,22640,18685,41325,300,Ventas 2022,4X5,2022
15904,3,5,4,1,89567,103833,193400,2400,Ventas 2022,12X1,2022
15905,3,5,4,1,63728,53522,117250,2500,Ventas 2022,1X20,2022
15906,3,7,4,1,117147,68103,185250,1250,Ventas 2022,1X20,2022
15907,3,7,4,1,38171,22869,61040,400,Ventas 2022,4X5,2022
15908,3,13,4,1,3703,41847,45550,600,Ventas 2022,12X1,2022
15909,3,13,4,1,40495,104905,145400,2000,Ventas 2022,1X20,2022
15910,3,13,4,1,1465,7373,8838,120,Ventas 2022,4X5,2022
15911,3,14,4,1,49420,68580,118000,2000,Ventas 2022,1X20,2022
15912,3,15,4,1,31905,48695,80600,1200,Ventas 2022,12X1,2022
15913,3,15,4,1,3256,1768,5024,80,Ventas 2022,1X20,2022
15914,3,18,4,1,34728,18172,52900,1000,Ventas 2022,1X20,2022
15915,3,3,12,1,4519,10091,14610,200,Ventas 2022,4X5,2022
15916,3,9,12,1,901,48359,49260,60,Ventas 2022,96X60,2022
15917,3,7,14,1,25855,22070,47925,300,Ventas 2022,12X1,2022
15918,3,7,16,1,46859,27241,74100,500,Ventas 2022,1X20,2022
15919,3,1,20,1,46641,12414,59055,180,Ventas 2022,12X1,2022
15920,3,1,20,1,103966,24394,128360,400,Ventas 2022,4X5,2022
15921,3,3,20,1,6509,28531,35040,480,Ventas 2022,12X1,2022
15922,3,3,20,1,13557,30273,43830,600,Ventas 2022,4X5,2022
15923,3,4,20,1,22055,17950,40005,300,Ventas 2022,1X20,2022
15924,3,5,20,1,48169,20831,69000,1000,Ventas 2022,1X20,2022
15925,3,5,20,1,30756,20624,51380,700,Ventas 2022,4X5,2022
15926,3,7,20,1,25855,22070,47925,300,Ventas 2022,12X1,2022
15927,3,14,20,1,11164,26096,37260,600,Ventas 2022,4X5,2022
15928,3,15,20,1,17093,9283,26376,420,Ventas 2022,1X20,2022
15929,3,15,20,1,2923,2453,5376,80,Ventas 2022,4X5,2022
15930,3,16,20,1,938,1934,2872,48,Ventas 2022,12X1,2022
15931,3,7,25,1,46859,27241,74100,500,Ventas 2022,1X20,2022
15932,3,10,34,1,70999,88979,159978,2002,Ventas 2022,22X1,2022
15933,4,1,24,1,62188,16552,78740,240,Ventas 2022,12X1,2022
15934,4,1,24,1,26780,4870,31650,100,Ventas 2022,1X20,2022
15935,4,1,24,1,15879,5226,21105,60,Ventas 2022,48X250,2022
15936,4,2,24,1,16912,9173,26085,180,Ventas 2022,12X1,2022
15937,4,2,24,1,42234,11106,53340,400,Ventas 2022,1X20,2022
15938,4,2,24,1,5515,4600,10115,60,Ventas 2022,48X250,2022
15939,4,3,24,1,8137,35663,43800,600,Ventas 2022,12X1,2022
15940,4,4,24,1,4440,3495,7935,60,Ventas 2022,48X250,2022
15941,11,7,5,1,32930,16345,49275,300,Ventas 2022,1X20,2022
15942,11,1,6,1,158688,37242,195930,540,Ventas 2022,12X1,2022
15943,11,1,6,1,30255,4870,35125,100,Ventas 2022,1X20,2022
15944,11,1,6,1,10778,3136,13914,36,Ventas 2022,48X250,2022
15945,11,1,6,1,17680,3659,21339,60,Ventas 2022,4X5,2022
15946,11,2,6,1,104038,48922,152960,960,Ventas 2022,12X1,2022
15947,11,2,6,1,359955,83295,443250,3000,Ventas 2022,1X20,2022
15948,11,2,6,1,23251,7179,30430,200,Ventas 2022,4X5,2022
15949,11,3,6,1,107638,120062,227700,3000,Ventas 2022,1X20,2022
15950,11,3,6,1,8954,15136,24090,300,Ventas 2022,4X5,2022
15951,11,4,6,1,24074,23726,47800,300,Ventas 2022,12X1,2022
15952,11,4,6,1,17583,11967,29550,200,Ventas 2022,1X20,2022
15953,11,5,6,1,13371,12979,26350,300,Ventas 2022,12X1,2022
15954,11,5,6,1,44335,16665,61000,800,Ventas 2022,1X20,2022
15955,11,6,6,1,8099,22876,30975,420,Ventas 2022,12X1,2022
15956,11,6,6,1,11681,16079,27760,400,Ventas 2022,1X20,2022
15957,11,6,6,1,3078,5778,8856,120,Ventas 2022,4X5,2022
15958,11,13,6,1,11179,20981,32160,400,Ventas 2022,1X20,2022
15959,11,17,6,1,116,7044,7160,120,Ventas 2022,12X1,2022
15960,11,17,6,1,1534,7490,9024,160,Ventas 2022,1X20,2022
15961,11,17,6,1,728,5012,5740,100,Ventas 2022,4X5,2022
15962,11,3,9,1,19979,57061,77040,960,Ventas 2022,12X1,2022
15963,11,13,9,1,1661,8369,10030,120,Ventas 2022,12X1,2022
15964,11,5,18,1,22168,8332,30500,400,Ventas 2022,1X20,2022
15965,11,5,18,1,20475,11785,32260,400,Ventas 2022,4X5,2022
15966,11,1,26,1,158688,37242,195930,540,Ventas 2022,12X1,2022
15967,11,1,26,1,90764,14611,105375,300,Ventas 2022,1X20,2022
15968,11,2,26,1,58127,17948,76075,500,Ventas 2022,4X5,2022
15969,11,5,26,1,42787,41533,84320,960,Ventas 2022,12X1,2022
15970,11,5,26,1,55419,20831,76250,1000,Ventas 2022,1X20,2022
15971,11,11,32,1,8456,5989,14445,225,Ventas 2022,15X5,2022
15972,12,1,8,1,89551,23835,113386,346,Ventas 2022,12X1,2022
15973,12,1,8,1,80339,14611,94950,300,Ventas 2022,1X20,2022
15974,12,1,8,1,8317,1951,10269,32,Ventas 2022,4X5,2022
15975,12,2,8,1,28187,15288,43475,300,Ventas 2022,12X1,2022
15976,12,2,8,1,107697,28320,136017,1020,Ventas 2022,1X20,2022
15977,12,2,8,1,14260,5025,19285,140,Ventas 2022,4X5,2022
15978,12,4,8,1,29228,35115,64343,444,Ventas 2022,12X1,2022
15979,12,4,8,1,36758,29917,66675,500,Ventas 2022,1X20,2022
15980,12,4,8,1,4226,3488,7714,56,Ventas 2022,4X5,2022
15981,12,5,8,1,17913,20767,38680,480,Ventas 2022,12X1,2022
15982,12,5,8,1,23121,9999,33120,480,Ventas 2022,1X20,2022
15983,12,5,8,1,7733,5185,12918,176,Ventas 2022,4X5,2022
15984,12,6,8,1,5067,21733,26800,399,Ventas 2022,12X1,2022
15985,12,6,8,1,47464,84416,131880,2100,Ventas 2022,1X20,2022
15986,12,6,8,1,9982,14570,24552,400,Ventas 2022,1X200,2022
15987,12,6,8,1,1715,4333,6048,90,Ventas 2022,4X5,2022
15988,12,9,8,1,8931,46547,55479,66,Ventas 2022,48X250,2022
15989,12,13,8,1,444,5022,5466,72,Ventas 2022,12X1,2022
15990,12,13,8,1,1620,4196,5816,80,Ventas 2022,1X20,2022
15991,12,14,8,1,1872,7454,9326,139,Ventas 2022,12X1,2022
15992,12,14,8,1,5930,8230,14160,240,Ventas 2022,1X20,2022
15993,12,16,8,1,2110,4352,6462,108,Ventas 2022,12X1,2022
15994,12,16,8,1,3144,1941,5085,90,Ventas 2022,1X20,2022
15995,12,17,8,1,-720,9862,9142,168,Ventas 2022,12X1,2022
15996,12,17,8,1,5142,56178,61320,1200,Ventas 2022,1X20,2022
15997,12,17,8,1,5076,44604,49680,1000,Ventas 2022,1X200,2022
15998,12,17,8,1,213,5262,5476,105,Ventas 2022,4X5,2022
15999,12,14,14,1,1404,5591,6995,104,Ventas 2022,12X1,2022
16000,12,14,14,1,4448,6172,10620,180,Ventas 2022,1X20,2022
16001,12,1,17,1,89551,23835,113386,346,Ventas 2022,12X1,2022
16002,12,1,17,1,31757,10453,42210,120,Ventas 2022,48X250,2022
16003,12,1,17,1,8317,1951,10269,32,Ventas 2022,4X5,2022
16004,12,2,17,1,11030,9200,20230,120,Ventas 2022,48X250,2022
16005,12,3,17,1,5403,23680,29083,398,Ventas 2022,12X1,2022
16006,12,3,17,1,8245,11526,19771,288,Ventas 2022,1X20,2022
16007,12,4,17,1,43842,52672,96515,666,Ventas 2022,12X1,2022
16008,12,4,17,1,18379,14958,33338,250,Ventas 2022,1X20,2022
16009,12,4,17,1,2113,1744,3857,28,Ventas 2022,4X5,2022
16010,12,5,17,1,8957,10383,19340,240,Ventas 2022,12X1,2022
16011,12,5,17,1,11561,4999,16560,240,Ventas 2022,1X20,2022
16012,12,5,17,1,3866,2593,6459,88,Ventas 2022,4X5,2022
16013,12,6,17,1,4343,18628,22971,342,Ventas 2022,12X1,2022
16014,12,6,17,1,23732,42208,65940,1050,Ventas 2022,1X20,2022
16015,12,6,17,1,1429,3611,5040,75,Ventas 2022,4X5,2022
16016,12,7,17,1,33095,28249,61344,384,Ventas 2022,12X1,2022
16017,12,9,17,1,8931,46547,55479,66,Ventas 2022,48X250,2022
16018,12,13,17,1,667,7532,8199,108,Ventas 2022,12X1,2022
16019,12,13,17,1,1215,3147,4362,60,Ventas 2022,1X20,2022
16020,12,15,17,1,3191,4869,8060,120,Ventas 2022,12X1,2022
16021,12,15,17,1,2035,1105,3140,50,Ventas 2022,1X20,2022
16022,12,16,17,1,3165,6528,9693,162,Ventas 2022,12X1,2022
16023,12,16,17,1,2096,1294,3390,60,Ventas 2022,1X20,2022
16024,12,17,17,1,-1080,14793,13713,252,Ventas 2022,12X1,2022
16025,12,17,17,1,1714,18726,20440,400,Ventas 2022,1X20,2022
16026,12,17,17,1,183,4511,4694,90,Ventas 2022,4X5,2022
16027,12,18,17,1,3121,6329,9450,168,Ventas 2022,12X1,2022
16028,12,1,21,1,44775,11917,56693,173,Ventas 2022,12X1,2022
16029,12,1,21,1,4159,976,5134,16,Ventas 2022,4X5,2022
16030,12,3,21,1,4052,17760,21812,299,Ventas 2022,12X1,2022
16031,12,3,21,1,6184,8644,14828,216,Ventas 2022,1X20,2022
16032,12,4,21,1,43842,52672,96515,666,Ventas 2022,12X1,2022
16033,12,4,21,1,18379,14958,33338,250,Ventas 2022,1X20,2022
16034,12,4,21,1,3170,2616,5786,42,Ventas 2022,4X5,2022
16035,12,5,21,1,11196,12979,24175,300,Ventas 2022,12X1,2022
16036,12,5,21,1,14451,6249,20700,300,Ventas 2022,1X20,2022
16037,12,5,21,1,4833,3241,8074,110,Ventas 2022,4X5,2022
16038,12,6,21,1,2895,12419,15314,228,Ventas 2022,12X1,2022
16039,12,6,21,1,23732,42208,65940,1050,Ventas 2022,1X20,2022
16040,12,6,21,1,1429,3611,5040,75,Ventas 2022,4X5,2022
16041,12,7,21,1,24821,21187,46008,288,Ventas 2022,12X1,2022
16042,12,13,21,1,667,7532,8199,108,Ventas 2022,12X1,2022
16043,12,13,21,1,1215,3147,4362,60,Ventas 2022,1X20,2022
16044,12,14,21,1,1404,5591,6995,104,Ventas 2022,12X1,2022
16045,12,14,21,1,4448,6172,10620,180,Ventas 2022,1X20,2022
16046,12,15,21,1,3191,4869,8060,120,Ventas 2022,12X1,2022
16047,12,15,21,1,2035,1105,3140,50,Ventas 2022,1X20,2022
16048,12,16,21,1,3165,6528,9693,162,Ventas 2022,12X1,2022
16049,12,16,21,1,5240,3235,8475,150,Ventas 2022,1X20,2022
16050,12,17,21,1,-1080,14793,13713,252,Ventas 2022,12X1,2022
16051,12,17,21,1,1714,18726,20440,400,Ventas 2022,1X20,2022
16052,12,17,21,1,122,3007,3129,60,Ventas 2022,4X5,2022
16053,12,18,21,1,3121,6329,9450,168,Ventas 2022,12X1,2022
16054,12,3,28,1,4052,17760,21812,299,Ventas 2022,12X1,2022
16055,12,3,28,1,6184,8644,14828,216,Ventas 2022,1X20,2022
16056,12,4,28,1,29228,35115,64343,444,Ventas 2022,12X1,2022
16057,12,4,28,1,1057,872,1929,14,Ventas 2022,4X5,2022
16058,12,5,28,1,6718,7787,14505,180,Ventas 2022,12X1,2022
16059,12,5,28,1,8670,3750,12420,180,Ventas 2022,1X20,2022
16060,12,5,28,1,2900,1945,4844,66,Ventas 2022,4X5,2022
16061,12,6,28,1,2172,9314,11486,171,Ventas 2022,12X1,2022
16062,12,6,28,1,1143,2889,4032,60,Ventas 2022,4X5,2022
16063,12,7,28,1,24821,21187,46008,288,Ventas 2022,12X1,2022
16064,12,13,28,1,444,5022,5466,72,Ventas 2022,12X1,2022
16065,12,16,28,1,2110,4352,6462,108,Ventas 2022,12X1,2022
16066,12,17,28,1,-720,9862,9142,168,Ventas 2022,12X1,2022
16067,12,17,28,1,91,2255,2347,45,Ventas 2022,4X5,2022
16068,12,18,28,1,1561,3164,4725,84,Ventas 2022,12X1,2022
16069,13,17,1,1,188020,611480,799500,13000,Ventas 2022,1X200,2022
16070,13,4,5,1,313821,175571,489392,2940,Ventas 2022,1X200,2022
16071,13,4,8,1,67247,37622,104870,630,Ventas 2022,1X200,2022
16072,13,2,16,1,142144,11606,153750,500,Ventas 2022,1X200,2022
16073,13,2,19,1,142144,11606,153750,500,Ventas 2022,1X200,2022
16074,13,2,49,1,284288,23212,307500,1000,Ventas 2022,1X200,2022
16075,13,4,49,1,67247,37622,104870,630,Ventas 2022,1X200,2022
16076,14,4,2,1,9090,1760,10850,40,Ventas 2022,4X5,2022
16077,16,17,1,1,11254,17446,28700,400,Ventas 2022,1X200,2022
16078,17,2,3,1,4422,1165,5587,29,Ventas 2022,12X1,2022
16079,17,3,3,1,11229,15219,26448,278,Ventas 2022,12X1,2022
16080,17,5,3,1,1096,824,1920,24,Ventas 2022,12X1,2022
16081,17,5,3,1,1407,633,2040,30,Ventas 2022,1X20,2022
16082,17,6,3,1,526,1250,1776,24,Ventas 2022,12X1,2022
16083,17,6,3,1,25014,39466,64480,1040,Ventas 2022,1X20,2022
16084,17,8,3,1,108593,9059,117652,268,Ventas 2022,1X20,2022
16085,17,13,3,1,1370,2410,3780,36,Ventas 2022,12X1,2022
16086,17,37,3,1,37694,19990,57684,391,Ventas 2022,KIT,2022
16087,17,3,4,1,35816,48544,84360,888,Ventas 2022,12X1,2022
16088,17,3,4,1,8176,8092,16268,196,Ventas 2022,1X20,2022
16089,17,8,4,1,8104,676,8780,20,Ventas 2022,1X20,2022
16090,17,24,4,1,4547,101,4647,4,Ventas 2022,4X5,2022
16091,17,24,4,1,6726,1030,7756,7,Ventas 2022,70X50,2022
16092,17,3,12,1,67663,91709,159372,1678,Ventas 2022,12X1,2022
16093,17,3,12,1,10178,10074,20252,244,Ventas 2022,1X20,2022
16094,17,37,12,1,9453,5067,14520,99,Ventas 2022,KIT,2022
16095,17,3,17,1,2576,10096,12672,144,Ventas 2022,12X1,2022
16096,17,24,17,1,6747,3804,10550,134,Ventas 2022,24X250,2022
16097,17,24,17,1,7473,1145,8618,8,Ventas 2022,70X50,2022
16098,17,5,23,1,8815,3969,12784,188,Ventas 2022,1X20,2022
16099,17,8,23,1,20260,1690,21950,50,Ventas 2022,1X20,2022
16100,17,2,24,1,17687,4662,22349,115,Ventas 2022,12X1,2022
16101,17,3,24,1,7744,10496,18240,192,Ventas 2022,12X1,2022
16102,17,6,24,1,2104,5000,7104,96,Ventas 2022,12X1,2022
16103,17,8,25,1,20260,1690,21950,50,Ventas 2022,1X20,2022
16104,17,3,29,1,3863,15145,19008,216,Ventas 2022,12X1,2022
16105,17,24,29,1,10120,5705,15826,202,Ventas 2022,24X250,2022
16106,17,24,29,1,18187,402,18589,16,Ventas 2022,4X5,2022
16107,17,24,29,1,38115,5837,43952,41,Ventas 2022,70X50,2022
16108,17,37,29,1,72570,38046,110616,743,Ventas 2022,KIT,2022
16109,17,5,33,1,35259,15877,51136,752,Ventas 2022,1X20,2022
16110,17,3,34,1,21780,29520,51300,540,Ventas 2022,12X1,2022
16111,17,5,34,1,3836,2884,6720,84,Ventas 2022,12X1,2022
16112,17,5,34,1,1313,591,1904,28,Ventas 2022,1X20,2022
16113,17,8,34,1,150733,12575,163308,372,Ventas 2022,1X20,2022
16114,17,13,34,1,1370,2410,3780,36,Ventas 2022,12X1,2022
16115,17,37,34,1,6875,3685,10560,72,Ventas 2022,KIT,2022
16116,17,3,43,1,19360,26240,45600,480,Ventas 2022,12X1,2022
16117,17,5,43,1,1644,1236,2880,36,Ventas 2022,12X1,2022
16118,17,6,43,1,27900,44020,71920,1160,Ventas 2022,1X20,2022
16119,17,13,43,1,1370,2410,3780,36,Ventas 2022,12X1,2022
16120,17,3,48,1,2420,3280,5700,60,Ventas 2022,12X1,2022
16121,17,5,48,1,1644,1236,2880,36,Ventas 2022,12X1,2022
16122,17,5,48,1,1969,887,2856,42,Ventas 2022,1X20,2022
16123,18,1,4,1,88160,20690,108850,300,Ventas 2022,12X1,2022
16124,18,1,4,1,6051,974,7025,20,Ventas 2022,1X20,2022
16125,18,4,4,1,14444,14236,28680,180,Ventas 2022,12X1,2022
16126,18,4,4,1,1758,1197,2955,20,Ventas 2022,1X20,2022
16127,18,5,4,1,3744,3634,7378,84,Ventas 2022,12X1,2022
16128,18,5,4,1,1108,417,1525,20,Ventas 2022,1X20,2022
16129,18,6,4,1,1157,3268,4425,60,Ventas 2022,12X1,2022
16130,18,6,4,1,2336,3216,5552,80,Ventas 2022,1X20,2022
16131,18,7,4,1,2195,1090,3285,20,Ventas 2022,1X20,2022
16132,18,13,4,1,498,2511,3009,36,Ventas 2022,12X1,2022
16133,18,13,4,1,559,1049,1608,20,Ventas 2022,1X20,2022
16134,18,14,4,1,706,1928,2634,36,Ventas 2022,12X1,2022
16135,18,17,4,1,289,17611,17900,300,Ventas 2022,12X1,2022
16136,18,17,4,1,192,936,1128,20,Ventas 2022,1X20,2022
16137,18,18,4,1,805,363,1168,20,Ventas 2022,1X20,2022
16138,18,1,14,1,193952,45518,239470,660,Ventas 2022,12X1,2022
16139,18,2,14,1,15606,7338,22944,144,Ventas 2022,12X1,2022
16140,18,2,14,1,4799,1111,5910,40,Ventas 2022,1X20,2022
16141,18,3,14,1,4995,14265,19260,240,Ventas 2022,12X1,2022
